,date,description,lat,lng,place
2468,09/06/11,Worker was killed when his lanyard became tangled in a rotating shaft pulling him into the equipment.,33.2081431,-93.2270123,"CMC Steel Arkansas, Magnolia, AR 71753"
2469,09/06/11,Worker suffocated after being engulfed in corn inside a grain bin.,43.130852,-95.02289999999999,"MaxYield Cooperative, Dickens, IA 51333"
2470,09/07/11,"Worker using an aerial lift to detach rigging was killed when a derrick hit the aerial lift basket, throwing the worker more than 20 feet.",29.880082,-95.313352,"Fabrication International Inc., Houston, TX 77093"
2471,09/07/11,Worker died after his head was caught between steel coil and another piece of equipment.,41.2509686,-81.889952,"Liverpool Coil Processing Division, Valley City, OH 44280"
2472,09/08/11,Worker was crushed by a crawler piece that fell from a sling.,42.9127896,-87.8621,"Caterpillar, Inc., Milwaukee, WI 53172"
2473,09/08/11,Worker was electrocuted when he plugged a floor fan into an outlet while standing in water.,40.8141372,-81.3289158,"Freshmark Meat Plant, Canton, OH 44705"
2474,09/08/11,Worker was struck and killed by a pump jack weight.,34.16371,-97.40583099999999,"Full Throttle Oil Field Services, Wilson, OK 73463"
2475,09/08/11,Worker performing maintenance underneath a bus was crushed when the bus fell off the jacks.,34.007889,-118.2585096,"Undetermined Company Name, Los Angeles, CA 90011"
2476,09/08/11,Worker was crushed by a front end loader while working on a highway drainage inlet.,29.7383199,-95.383095,"Williams Brothers Construction Company, Inc., Lake Jackson, TX 77566"
2477,06/08/11,Worker transferring herbicide into a tank was sprayed by the chemical and died three months later.,37.6476447,-98.43292339999999,"Cairo Coop Equity Exchange, Cunningham, KS 67035"
2478,07/24/11,Worker was killed when a 60-foot tree he was cutting fell on him.,34.9432136,-83.75055580000001,"Brown Logging, Inc., Hiawassee, GA 30546"
2479,09/01/11,Worker died after he was severely burned by a molten salt mixture following an explosion.,39.82181509999999,-76.95907629999999,"SKF USA Incorporated, Hanover, PA 17331"
2480,09/02/11,Worker fell ill from possible heat stress while working in a tobacco field.,35.39932700000001,-78.8158528,"A C Morrison Farms LLC, Lillington, NC 27526-9581"
2481,09/09/11,Worker repairing a building roof was electrocuted when an aluminum bar he was installing touched an electric powerline.,36.43305,-77.668981,"Dan Williams dba Dan Williams Roofing, Whitakers, NC 27891"
2482,09/09/11,Worker was fatally injured when he fell 15 feet through a 4-foot by 4-foot unguarded opening in a glass catwalk.,34.0364597,-118.2770191,"Express Glass and Mirror, Inc., Los Angeles, CA 90015"
2483,09/09/11,Worker was killed when pressure released from a wellhead struck him in the abdomen.,26.4814565,-97.783051,"Liberty Swabbing Inc., Raymondville, TX 78580"
2484,09/09/11,Worker cutting tree branches died after falling nearly 40 feet to the ground.,40.7734341,-73.6431844,"Sanchez Corporation, Albertson, NY 11507"
2485,09/09/11,Worker struck by pieces of a large tire that exploded while adding air to it.,41.523384,-87.3959409,"Walsh & Kelly, Griffith, IN 46319"
2486,09/10/11,Worker driving a golf cart was pinned after losing control and driving under a tractor trailer parked behind the warehouse.,33.8606223,-117.2217963,"Ross Stores Inc - Moreno Valley DC, Moreno Valley, CA 92551"
2487,09/12/11,Worker was caught in or between rotating machinery during cleaning operations.,33.8602631,-86.7997864,"Stella-Jones, Inc., Warrior, AL 35180"
2488,09/13/11,Worker on a riding mower struck a large pipe and was pinned between the pipe and the mower.,30.4602534,-91.0634024,"Ashton Inc., Baton Rouge, LA 70815"
2489,09/13/11,"Worker for a bathtub reglazing company was found deceased, slumped over a bathtub and wearing a half mask tight-fitting respirator; cause of death is suspected asphyxiation from methylene chloride in the stripping compound.",41.64786910000001,-83.5231352,"Bath Magic, Inc., Toledo, OH 43614"
2490,09/13/11,Worker repaving a roadway was run over and killed by a dump truck.,32.876064,-93.878236,"J. B. James Construction Company, LLC, Hosston, LA 71043"
2491,09/13/11,Worker jumped out of a sliding backhoe and was killed when the backhoe's bucket struck and landed on top of him.,37.7800591,-86.4605337,"Sam Critchelow dba Critchelow Backhoe Service, Hardinsburg, KY 40143"
2492,09/14/11,Worker laying bricks while standing on a scaffold died after falling 35 feet when a scaffold plank shifted.,36.337243,-84.174087,"J.C. Masonry and Concrete Pumping, Inc., La Follette, TN 37766"
2493,09/14/11,Worker making electrical repairs was electrocuted when he touched a live wire.,40.6893039,-73.9806048,"Verizon Communications, Brooklyn, NY 11212"
2494,09/15/11,Worker pouring concrete on building's roof was struck and killed by lightning.,39.349691,-74.460416,"Network Construction Company, Inc., Atlantic City, NJ 08401"
2495,09/16/11,Worker using a forklift was killed after being pinned against a support beam.,39.8451722,-82.914344,"Cardinal Health, Groveport, OH 43125"
2496,08/12/11,Worker cleaning a residence collapsed and died after hitting her head.,32.766869,-97.312759,"Merry Maids, Mansfield, TX 76063"
2497,08/16/11,Worker was crushed between the stacker and support brace while operating a hay press.,39.375187,-111.581902,"Bailey Farms Intl LLC, Ephraim, UT 84627"
2498,08/28/11,Worker drowned after falling into a river while checking the water system after a hurricane.,43.6106237,-72.9726065,"City of Rutland, Mendon, VT 05701"
2499,08/29/11,Worker was killed in an explosion while installing piping on an existing well site.,42.8793863,-106.4266465,"Double D Welding and Fabrication, Glenrock, WY 82637"
2500,08/29/11,Two workers were killed in an explosion while installing piping on an existing well site.,42.8613552,-105.8722264,"Wild West Construction LLC, Glenrock, WY 82637"
2501,08/31/11,Worker was struck and killed by a stand-up forklift.,33.8394205,-84.2509912,"Hormel Foods Corporation, Tucker, GA 30084"
2502,09/10/11,Worker was struck and killed by lightning.,28.0419428,-82.4131894,"Adventure Island, Tampa, FL 33612"
2503,09/12/11,Worker was struck and killed by high pressure water after the hose ruptured.,37.0398508,-88.38468809999999,"Jesco Industrial Services LLC, Calvert City, KY 42029"
2504,09/13/11,"Worker testing a wiring system was electrocuted when he touched energized parts carrying nearly 14,000 volts.",33.4720578,-81.96988189999999,"Austin Maintenance & Construction, Inc., Augusta, GA 30901"
2505,09/13/11,Worker refueling a tractor was killed when the tractor ran over him.,35.716306,-77.26405,"Barnhill Farms of North Carolina , Inc., Stokes, NC 27884"
2506,09/13/11,Worker operating a four-wheeler was thrown off and run over by a log truck.,31.7579353,-88.0897308,"Foxworth Forestry Consultants, LLC., Coffeeville, AL 36524"
2507,09/16/11,Worker was killed when a shelving unit frame fell and struck him on the head.,34.1833563,-101.6926274,"Hi-Plains Millwright & Supply, Inc., Plainview, TX 79072"
2508,09/17/11,Worker died after being stung by bees while clearing overgrowth.,40.8643206,-73.6312616,"Glen Cove DPW, Leech Circle Water Station, Glen Cove, NY 11542"
2509,09/17/11,Worker was crushed between the front of the track and the back of a bucket while checking the track on a skid loader.,43.0663612,-92.6724112,"Knecht Farm Drainage, Charles City, IA 50616"
2510,09/17/11,"Worker connecting a pipe to the bottom of a 3,000-pound water tank was crushed when the tank fell on him.",30.3307293,-95.0970153,"TDG General Contractor, Inc., Cleveland, TX 77328"
2511,09/18/11,Worker inside of a coal tunnel was crushed between a concrete shelf and a guardrail.,39.3838889,-80.3311111,"First Energy Generation Corp., Haywood, WV 26366"
2512,09/19/11,Worker in a dairy production facility was killed after his head was caught in a rotary carousel system.,36.0256968,-102.087999,"Faria Brothers Dairy, LLC., Dumas, TX 79029"
2513,09/19/11,Worker helping to install a 30-foot water tower was killed when the tower fell on him.,31.5476549,-102.899859,"Wayne's Welding Service, Monahans, TX 79756"
2514,09/20/11,Worker was possibly electrocuted after being found with small electrical burns on hip.,39.721329,-86.17523399999999,"Gedek Trailer, Indianapolis, IN 46201"
2515,09/20/11,Worker was fatally injured when a blowout preventer fell and struck him on the head.,32.4346553,-104.1900298,"Halliburton Energy Services, Carlsbad, NM 88220"
2516,09/20/11,Worker was electrocuted while installing new wires.,33.9425287,-118.4046183,"Morrow Meadows Corp., Los Angeles, CA 90045"
2517,09/20/11,Worker was killed after hitting a tree while driving an ATV on the work site.,45.527035,-95.891761,"Riverview LLC, Hancock, MN 56267"
2518,09/20/11,Worker was killed after the golf cart he was operating collided with a tractor.,41.1056041,-81.7308381,"Sharon Gulf Club, Sharon Center, OH 44274"
2519,09/21/11,"Worker making repairs underneath a piece of equipment was killed when the equipment fell, crushing him.",43.3236321,-88.2194018,"Mid-State Equipment, Inc., Jackson, WI 53037"
2520,09/21/11,Worker performing operations on top of an elevator car was struck and killed by another elevator car.,33.3601214,-86.78649639999999,"Otis Elevator Company, Brookwood, AL 35444"
2521,09/21/11,Worker died when struck-by or caught between a grain elevator leg that was under construction.,38.0829837,-89.33041829999999,"Wedekemper's Construction, Inc., Pinckneyville, IL 62274"
2522,09/21/11,Worker making repairs to a residential building died after falling from a 34-foot ladder.,42.1189494,-72.60453799999999,"Yellow Brick Properties, LLC., Springfield, MA 01109"
2523,09/23/11,Worker died after being found unconscious at the bottom of a staircase.,43.0802918,-89.3770418,"QTI Management Services, Inc., Madison, WI 53714"
2524,2013-09-30 00:00:00,Worker was electrocuted in concrete electrical vault.,33.733265,-118.034456,"CAM Contractors Inc., Huntington Beach, CA 92649"
2525,2013-09-30 00:00:00,Worker performing repairs on bridge killed when man lift basket pinned him against the bridge.,41.9270157,-91.69550919999999,"Cramer & Associates Inc., Cedar Rapids, IA 52404"
2526,2013-09-30 00:00:00,Worker was struck and killed by a horse being groomed. ,44.7973962,-93.5272861,"Cross Creek Farms Inc., Shakopee, MN 55379"
2527,2013-09-30 00:00:00,Worker struck and killed by truck.,40.6838972,-74.16313889999999,"Maher Terminals Inc., Elizabeth, NJ 07201"
2528,2013-09-30 00:00:00,Worker cleaning sump hole fell in and drowned.,33.9976344,-118.2564653,"Reliable Tape Products, Vernon, CA 90058"
2529,2013-09-30 00:00:00,Worker died after fall from the deck of a bridge under construction.,34.9022482,-110.1581768,"Skanska, Holbrook, AZ 86025"
2530,2013-09-30 00:00:00,Hotel worker fatally shot during robbery.,40.4782769,-85.5469768,"Super 8 Motel, Marion, IN 46952"
2531,2013-09-30 00:00:00,Worker crushed by computer cabinet that fell from a delivery truck.,39.8225724,-75.46636260000001,"Valley Logistics, Wilmington, DE 19810"
2532,2013-09-29 00:00:00,Worker died after a fall on construction site. ,30.602845,-87.84477,"Mega Construction Co Inc., Daphne, AL 36526"
2533,2013-09-27 00:00:00,Worker struck and killed by an outrigger while lowering a manufactured home onto blocks.,35.9390615,-90.5798945,"Affordable Homes Super Center Inc, Lafe, AR 72436"
2534,2013-09-27 00:00:00,Worker trimming a tree on a step ladder died after being struck by a tree limb and falling to the ground.,27.97,-82.52,"Bill Moen, Sole Proprietor, Tampa, FL 33664"
2535,2013-09-27 00:00:00,Worker was crushed by a boom on crane being used to lift generator. ,39.7137779,-86.1247827,"B-Mack Wireless Inc., Indianapolis, IN 46219"
2536,2013-09-27 00:00:00,Smokejumper died when his parachute canopy failed to deploy.,43.1189937,-115.3509802,"Bureau of Land Management, National Interagency Fire Center, Great Basin Smoke Jumpers, Glenns Ferry, ID 83623"
2537,2013-09-27 00:00:00,Worker died when the dock underneath the tow tractor he was operating suddenly collapsed.,30.272408,-92.042473,"Home Furniture Company, Lafayette, LA 70507"
2538,2013-09-27 00:00:00,Worker died after being pinned between a truck and a dumpster when the truck rolled.,39.170412,-84.48343100000001,"Klosterman Baking Company, College Corner, OH 45003"
2539,2013-09-27 00:00:00,Worker crushed and killed by a light rail grinder train car.,45.0491202,-93.5614287,"Loram Maintenance of Way Inc., College Park, GA 30337"
2540,2013-09-27 00:00:00,Worker died after falling from the 2nd story framing level.,30.3788578,-97.8923749,"Robert Morey, Austin, TX 78732"
2541,2013-09-26 00:00:00,Worker died after falling from a cherry picker that was struck by a truck.,35.1019409,-81.608205,"ADS Logistic Services ? Gaffney LLC, Gaffney, SC 29340"
2542,2013-09-26 00:00:00,Worker performing construction road flagger duties was struck and killed by a truck.  ,41.2047769,-93.50013410000001,"Iowa Erosion Control Inc., Liberty Center, IA 50166"
2543,2013-09-26 00:00:00,Equipment operator drowned when an excavator tipped and the cab became submerged in water.,36.7429937,-90.416759,"Robertson Contractors Inc, Poplar Bluff, MO 63901"
2544,2013-09-26 00:00:00,Worker died when caught between the hitch and trailer of a dump truck. ,40.0275404,-122.1230256,"Tehama County at Long Ranch, Tehama, CA 96090"
2545,2013-09-26 00:00:00,Worker died after falling from roof. ,41.7713803,-87.6433139,"Terry Rimiller, Chicago, IL 60621"
2546,2013-09-25 00:00:00,Worker loading a mechanical harvester died when his leg got caught on a corn bale and pulled into the machine.,40.3745363,-76.30273179999999,"111 East Reistville RoadLantz Family Farm, Myerstown, PA 17067"
2547,2013-09-25 00:00:00,Cement truck worker killed in vehicle crash.,44.02882,-73.09345200000001,"Case Street Redi-Mix Inc., Hancock, VT 05748"
2548,2013-09-25 00:00:00,Worker was struck and killed by a pay loader.,45.4691822,-94.6598727,"Evergreen Acres Dairy, Paynesville, MN 56362"
2549,2013-09-25 00:00:00,Worker struck and killed by a dump truck. ,39.7408671,-105.2018568,"M Daniel's Trucking LLC, Golden, CO 80402"
2550,2013-09-25 00:00:00,Worker died after falling 25 feet while installing steel and insulation on deck.,39.0710535,-84.485507,"Metal Systems F&E LLC, Wilder, KY 41071"
2551,2013-09-25 00:00:00,Worker shot during a store robbery. ,40.1052826,-85.6802392,"Ricker Oil Company Inc. (DBA Ricker Gas Station), Indianapolis, IN 46254"
2552,2013-09-25 00:00:00,Worker died after falling 33 feet from aerial lift. ,36.8044767,-97.2828207,"Terry""s Construction, Blackwell, OK 74631"
2553,2013-09-25 00:00:00,Worker was run over by truck. ,33.9454644,-118.0802008,"Weiser Security Services Inc., Rancho Cucamonga, CA 91730"
2554,2013-09-24 00:00:00,Five workers were hospitalized after being scalded by heated water released from a failed pressure valve on the machine they were cleaning.,28.9827507,-98.01750469999999,"Berry Brothers General Contractors, Falls City, TX 78113"
2555,2013-09-24 00:00:00,Worker electrocuted.,33.8078476,-117.8764687,"First Electrical Service, Honda Center, Anaheim, CA 92806"
2556,2013-09-24 00:00:00,Worker struck and killed by a passing automobile.,40.577127,-105.0044339,"Forney Industries Inc., Fort Collins, CO 80521"
2557,2013-09-23 00:00:00,Worker died after falling in a storage room and hitting his head on the concrete floor.,45.012801,-93.196637,"Anderson Produce Company Inc., Roseville, MN 55113"
2558,2013-09-23 00:00:00,Worker died when the walls of the trench he was working in collapsed.,39.648074,-75.72567599999999,"Austin & Bednash Construction Inc., Middletown, DE 19709"
2559,2013-09-23 00:00:00,Roofer died after falling 16 feet when part of the roof broke away. ,37.8286516,-92.2007227,"D & K ROOFING LLC, Waynesville, MO 65583"
2560,2013-09-23 00:00:00,Worker died after falling 19 feet from platform.,29.597759,-98.3038399,"G.W. Drywall, San Antonio, TX 78231"
2561,2013-09-23 00:00:00,Worker was struck and killed by window that tipped off back of truck.,34.0256726,-118.2346893,"LP Trucking LLC, Los Angeles, CA 90069"
2562,2013-09-23 00:00:00,Worker on an oil well was struck and killed when part of the drill's overhead piston pump fell on him.,31.85643,-103.080592,"Megadyne Services Co., Barstow, TX 79719"
2563,2013-09-23 00:00:00,Worker was struck by a motor vehicle during a roadside pickup.,40.8732559,-73.5317503,"Oyster Bay Town Highway Department, Oyster Bay, NY  11771"
2564,2013-09-23 00:00:00,Worker struck and killed by a high-pressure release from a liquid carbon dioxide tank. ,30.5584697,-88.1698559,"Southern Gas and Supply, Theodore, AL 36582"
2565,2013-09-22 00:00:00,Worker died after falling six stories while washing windows.,42.350038,-71.1543185,"Brighton Window Cleaning, St. Cloud, MN 56301"
2566,2013-09-22 00:00:00,Worker struck and killed by a joint casing that fell from a truck.,30.6201984,-92.76264619999999,"Energy Drilling Company, Oberlin, LA 70655"
2567,2013-09-21 00:00:00,Worker in vehicle was struck by truck on public highway.,33.52603,-117.71093,"City of Laguna Beach, Laguna Beach, CA 92607"
2568,2013-09-21 00:00:00,Worker was crushed while disassembling a modular trailer unit.,29.83,-90.02,"Filiberto Serna, New Orleans, LA 70143"
2569,2013-09-20 00:00:00,Worker struck and killed by a construction tractor scraper.,37.644564,-122.122374,"Campanella Corporation, Vallejo, CA 94592"
2570,2013-09-20 00:00:00,Officer shot and killed while attempting to rescue a victim of domestic violence.,39.7631402,-86.1596764,"IMPD, Indianapolis, IN 46204"
2571,2013-09-20 00:00:00,Worker was struck and killed by a construction tractor scraper while surveying a worksite. ,38.095539,-122.2662783,"KDW Construction LLC, Mare Island, CA 94592"
2572,2013-09-20 00:00:00,Worker killed in a vehicle collision after the trailer of the vehicle  became unhitched.,44.5768723,-91.469245,"Overgard Inc., Eleva, WI 54738"
2573,2013-09-20 00:00:00,Worker performing stucco work from a second level scaffold died after falling 16 feet.,32.5973856,-82.33373759999999,"Smiley Plaster Co., Swainsboro, GA 30401"
2574,2013-09-19 00:00:00,Worker died after falling 45-feet from a tree during trimming operations.,34.2554723,-119.2151122,"Gold N? Stuff, Ventura, CA 93003"
2575,2013-09-19 00:00:00,One worker electrocuted and two others hospitalized while working on an outdoor billboard.,41.5449515,-87.3571796,"Lamar Advertising, Gary, IN 46408"
2576,2013-09-19 00:00:00,Worker installing metal roof clips died after falling 28 feet.,34.46245,-85.70679659999999,"R & J Construction Inc., Fort Payne, AL 35967"
2577,2013-09-19 00:00:00,Worker replacing dump truck axle was crushed when the floor jack failed.,37.775366,-87.104281,"Yager Materials LLC, Owensboro, KY 42302"
2578,2013-09-18 00:00:00,Worker drowned while relining the inside of a sewer during a heavy rain.,41.93731289999999,-87.6977363,"Kenny Construction Company, Chicago, IL 60618"
2579,2013-09-17 00:00:00,Worker driving a rental car shuttle was killed in a vehicle collision.,39.1225775,-108.5290602,"Avis Car Rental, Grand Junction, CO 81506"
2580,2013-09-17 00:00:00,Worker died from fall while conducting repairs to a gutter on a residential house.  ,39.2340545,-84.76509639999999,"Joel Cornelius Enterprises Inc., Harrison, OH 45030"
2581,2013-09-17 00:00:00,Worker struck and killed by a vehicle while picking up roadside debris.,35.4457956,-89.5711924,"Vanderbilt Landscaping LLC, Brownsville, TN 38012"
2582,2013-09-16 00:00:00,Worker was crushed between truck and loading dock while unloading material.,34.4336657,-119.8489745,"C&D Ventures (DBA Gold Coast Dairy), Goleta, CA 93117)"
2583,2013-09-16 00:00:00,Worker operating back hoe died after being caught-between the machine and house under construction.,38.981115,-77.09664699999999,"Castlewood Consulting LLC, Glen Echo, MD 21812"
2584,2013-09-16 00:00:00,Worker performing maintenance on an electrical forklift was crushed and killed by the machine's overhead guard and mast. ,29.794569,-95.56896700000001,"Distribution Export Logistics Inc., Houston, TX 77043"
2585,2013-09-16 00:00:00,Electrician working from an aerial lift was electrocuted by an overhead power line.,30.66331779999999,-81.4598194,"Johnny's Electric, Inc., Fernandina Beach, FL 32034"
2586,2013-09-16 00:00:00,Worker struck and killed by a valve assembly.,25.7786856,-80.17794479999999,"SRic-Man Construction Florida, Inc., Miami, FL 33173"
2587,2013-09-15 00:00:00,Worker electrocuted while servicing transmission lines from a helicopter.,35.0048102,-92.8026673,"Rogers Helicopters Inc., Perryville, AR 72126"
2588,2013-09-14 00:00:00,Worker died after being struck by the cement mixer he was repairing.,38.8081,-90.677784,"Caliber Cast Stone, O' FALLON  MO 63366"
2589,2013-09-14 00:00:00,Worker was crushed between a box truck and a front end loader.,41.8851314,-87.6938078,"Ravenswood Disposal Service Inc., Chicago, IL 60612"
2590,2013-09-13 00:00:00,A deck hand drowned after falling into the water while assisting in securing a tug boat to a barge.,28.407709,-80.66515199999999,"Beyel Bros. Inc., Merritt Island, FL 32952"
2591,2013-09-13 00:00:00,Worker electrocuted while working on an electrical panel inside vacant commercial building.,39.1765876,-86.5133408,"Contractors Inc., Orange, CA 92879 (vacant building)"
2592,2013-09-13 00:00:00,Five workers were hospitalized for injuries sustained in a flash fire caused by the release of a chemical under pressure.,28.6975144,-96.5449333,"Formosa Plastics Corporation Texas, Point Comfort, TX 77978"
2593,2013-09-13 00:00:00,Worker died after being struck by an SUV.,25.7859922,-80.1999034,"Nuco 2 Inc., Miami, FL 33126"
2594,2013-09-12 00:00:00,Worker died after being struck by a vehicle while working on a roadway project.,28.680579,-81.353282,"Cronin Construction, Oviedo, FL 32765"
2595,2013-09-12 00:00:00,Worker died after being pulled into the grinding section of an asphalt paving machine.,41.8724816,-87.8638069,"GA Paving LLC, Chicago, IL 60621"
2596,2013-09-12 00:00:00,Worker died after being struck by a falling branch while trimming a tree.,37.647084,-118.960431,"Patty?s Forestry Services Inc., Mammoth Lakes, CA 93546"
2597,2013-09-11 00:00:00,Worker welding inside a tank connected to a sewage treatment facility died in an explosion..,43.0795121,-75.7507413,"7Joy Process Mechanical Inc., Canastota, NY 13032"
2598,2013-09-11 00:00:00,Worker performing brake repairs died after falling from a step ladder.,38.95915,-84.08125299999999,"Bethel Frame & Wheel Alignment Service LLC, Bethel, OH 45106"
2599,2013-09-11 00:00:00,Worker died after falling 50 feet from a suspension scaffold.,21.3327427,-157.8804951,"Color Dynamics Inc., Honolulu, HI 96822"
2600,2013-09-11 00:00:00,Worker died after being overcome by toluene vapor while taking solvent level measurements from an outdoor storage tank. ,40.8335302,-74.08449,"Hartin Paint & Filler Corp., Carlstadt, NJ 07072"
2601,2013-09-11 00:00:00,Worker performing trash removal died after falling from tractor and being run over.,26.4051726,-97.79117649999999,"Lyford Gin Association, San Benito, TX 78586"
2602,2013-09-11 00:00:00,Forklift operator was killed when the lift went off a dock and rolled onto him.,41.5181407,-80.0465261,"S K Lumber, Cochranton, PA 16314"
2603,2013-09-11 00:00:00,"Worker cutting a water pipe with a chain saw died after the saw kicked back and cut his neck, severing arteries. ",34.257038,-85.1646726,"TJ Lyle & Company, Rome, GA 30161"
2604,2013-09-11 00:00:00,Worker died after falling from the bumper of a cooler truck.  ,37.6390733,-91.525988,"US Foods, Selem, MO 65560"
2605,2013-09-11 00:00:00,Worker died from overexposure to heat while trimming trees.,45.4781382,-122.694562,"Westcoast Tree Care Inc., Lake Oswego, OR 97035"
2606,2013-09-10 00:00:00,Worker died after falling off of a six foot ladder. ,38.4782913,-89.9405326,"Heber Farms, Belleville, IL 62220"
2607,2013-09-10 00:00:00,Worker was crushed by large piece of concrete that fell onto cab of the crane.  ,45.2120496,-93.6160106,"Rachel Contracting Inc., St. Paul, MN"
2608,2013-09-10 00:00:00,Worker installing insulation and panels on the roof of a steel building died after falling approximately 20 feet. ,45.1555313,-98.57926289999999,"Sierra Steel Buildings Inc., Northville, SD 57465"
2609,2013-09-10 00:00:00,Worker died after being stung several times during a service call. ,40.0804034,-80.715265,"Terminix Pest Control, Wheeling, WV 26003"
2610,2013-09-09 00:00:00,Worker died after the steeple of a church that was being demolished fell on the cab of the tractor he was operating.,41.292205,-75.8973286,"Bdaric Excavating, Swoyerville, PA 18704"
2611,2013-09-09 00:00:00,Worker crushed by a snow plow blade that slid off forklift blades.,41.3270224,-73.1013076,"GFW Welding & Co., Derby, CT 06418"
2612,2013-09-09 00:00:00,Worker died from a 67-foot fall when the scaffold he stepped onto collapsed. ,35.464671,-97.4881455,"Godwin Formwork Solutions, Norman, OK 73019"
2613,2013-09-09 00:00:00,Worker was crushed by the forklift he was operating when it fell over on him. ,29.844272,-95.518306,"Madden Galvanizing LLC, Houston, TX 77040"
2614,2013-09-09 00:00:00,Worker stocking merchandise died in fall from step ladder.,41.137255,-112.060846,"Wal Mart Assoc. Inc., Clinton, UT 84015"
2615,2013-09-09 00:00:00,Worker died after being struck by a motor bucket.,41.6918434,-98.0012091,"Werner Construction Inc., Albion, NE 68620"
2616,2013-09-08 00:00:00,Worker died after being run over and crushed by bulldozer.,40.554887,-74.4642861,"Universal Constructors Inc., Piscataway, NJ 08854"
2617,2013-09-08 00:00:00,Worker was struck and killed by tree that was being removed from a telephone line. ,37.783778,-87.05907599999999,"Watts Brothers Cable Construction, Calhoun, KY 42327"
2618,2013-09-07 00:00:00,Three workers were hospitalized after the butane canisters over-heated and exploded. ,40.6103659,-75.3770164,"Jenny's Kauli, Bethlehem, PA 18015"
2619,2013-09-07 00:00:00,Shipboard rigger died after being struck by falling cargo while it was being transferred from the pier.,30.6862758,-88.04642369999999,"Premier Bulk Stevedoring LLC, Mobile, AL 36602"
2620,2013-09-07 00:00:00,Worker killed in collision between all-terrain vehicle he was operating and another vehicle.,36.6064123,-119.5290162,"Sunwest Fruit Company Inc.,Traver, CA 93673"
2621,2013-09-06 00:00:00,Worker electrocuted while changing power pack. ,33.948962,-116.464396,"Celco Construction Company, Desert Hot Springs, CA 92240"
2622,2013-09-06 00:00:00,Worker crushed between transfer cart and automotive paint coating machine.,42.602512,-82.8945908,"Powder Coat II, Mt Clemens, MI 48043"
2623,2013-09-06 00:00:00,Worker operating a compact excavator was caught between bucket and machine frame.,18.4420009,-66.43134359999999,"Scrap Metal Recycling Inc., Vegas Baja, PR 00693"
2624,2013-09-06 00:00:00,One worker killed and three others hospitalized when roof trusses that were being installed fell over and collapsed into structure under construction.  ,45.3657152,-122.0482067,"Stalcup Roofing & Construction LLC, Sandy Creek, OR 97055"
2625,2013-09-06 00:00:00,Worker performing paving/concrete work died after being struck by a driveshaft.,30.3912415,-95.48622329999999,"Williams Brothers Construction Co. Inc., Willis, TX 77378"
2626,2013-09-05 00:00:00,Plumber was electrocuted while cutting through a pipe.,29.961242,-95.5311,"Coastal Leak Consulting Inc., Houston, TX 77066"
2627,2013-09-05 00:00:00,Worker leveling stone in preparation for paving was struck and killed by a skid steer operating in reverse.,42.3479699,-86.29715589999999,"Dan Hoe Excavating, Grand Haven, MI 49242"
2628,2013-09-05 00:00:00,Two workers were shot and killed during store robbery.,41.6792072,-85.9406745,"Saleh?s Market, Elkhart, IN  46516 "
2629,2013-09-04 00:00:00,Worker died in an explosion at an oil tank battery.,35.8306334,-96.39111799999999,"Cromwell Dozer & Backhoe L.P., Bristow, OK 74010"
2630,2013-09-04 00:00:00,Electrical journeyman electrocuted while installing lighting equipment.  ,39.946447,-74.97165799999999,"Greentech Energy Services, Skippack, PA 19474"
2631,2013-09-04 00:00:00,Worker crushed and killed when the tractor he was operating rolled down a steep ravine.  ,45.654121,-121.508999,"Roy Webster Orchards Inc., Hood River, OR 97031"
2632,2013-09-04 00:00:00,Worker in an aerial lift repairing a railroad trestle died after falling 40-60 feet.,28.0943775,-97.8233324,"Union Pacific Railroad, Mathis, TX 78368"
2633,2013-09-03 00:00:00,Worker sweeping debris from roadway died when a dump truck backed over him.,35.6172992,-82.1749842,"Baker Grading & Landscaping Inc., Marion, NC 28752"
2634,2013-09-03 00:00:00,Worker painting died after falling 15 feet from ladder. ,34.1971476,-118.824722,"Juon Painting (Subcontractor); Calwide Painting (General Contractor), Thousand Oaks, CA 91362"
2635,2013-09-03 00:00:00,Worker killed by moving saw blade.,38.664407,-86.45921899999999,"Orange County Amish Saw Mill, Orleans, IN 47452"
2636,2013-09-03 00:00:00,Worker at a well site collapsed and died from heat.,33.4197111,-93.19805269999999,"Ponder Well Service Inc., Neil, AR 71752"
2637,2013-09-03 00:00:00,Worker was killed in vehicle collision.,47.5702703,-122.3225527,"Westfire Coastal Inc., Woodinville, WA 98072"
2638,2013-09-02 00:00:00,Worker died in all terrain vehicle crash.,39.5515199,-121.76477,"Blanchi Partnership, Nelson, CA 95958"
2639,2013-09-02 00:00:00,Worker performing tractor maintnenace was killed when the vehicle slipped into gear and rolled over him.,33.96628,-90.3757383,"Mid-South Agricultural Equipment Inc., Sumner, MS 38957"
2640,2013-09-01 00:00:00,Worker died after falling 50 feet while pressure washing the inside of a water tower.,33.5381601,-86.70721019999999,"L & M Painting LLC, Irondale, AL 35210"
2641,2013-09-01 00:00:00,Worker died after falling from a fixed ladder while replacing filters in a HVAC system located on the roof.,42.3811233,-71.2358543,"Labor Ready, Burlington, MA 01803"
2642,2013-08-31 00:00:00,Worker died after falling 50 from a ladder inside a water tower.,33.5381601,-86.70721019999999,"L & M Painting LLC, Irondale, AL 35210"
